6329113, 1
12658226, 1
18987339, 1
25316452, 1
31645565, 1
37974678, 1
44303791, 1
50632904, 1
56962017, 1
63291130, 1
69620243, 1
75949356, 1
82278469, 1
88607582, 1
94936695, 1
101265808, 1
107594921, 1
113924034, 1
120253147, 1
126582260, 1
132911373, 1
139240486, 1
145569599, 1
151898712, 1
158227825, 1
164556938, 1
170886051, 1
177215164, 1
183544277, 1
189873390, 1
196202503, 1
202531616, 1
208860729, 1
215189842, 1
221518955, 1
227848068, 1
234177181, 1
240506294, 1
246835407, 1
253164520, 1
259493633, 1
265822746, 1
272151859, 1
278480972, 1
284810085, 1
291139198, 1
297468311, 1
303797424, 1
310126537, 1
316455650, 1
322784763, 1
329113876, 1
335442989, 1
341772102, 1
348101215, 1
354430328, 1
360759441, 1
367088554, 1
373417667, 1
379746780, 1
386075893, 1
392405006, 1
398734119, 1
405063232, 1
411392345, 1
417721458, 1
424050571, 1
430379684, 1
436708797, 1
443037910, 1
449367023, 1
455696136, 1
462025249, 1
468354362, 1
474683475, 1
481012588, 1
487341701, 1
493670814, 1
499999927, 1
506329040, 1
512658153, 1
518987266, 1
525316379, 1
531645492, 1
537974605, 1
544303718, 1
550632831, 1
556961944, 1
563291057, 1
569620170, 1
575949283, 1
582278396, 1
588607509, 1
594936622, 1
601265735, 1
607594848, 1
613923961, 1
620253074, 1
626582187, 1
632911300, 1
639240413, 1
645569526, 1
651898639, 1
658227752, 1
664556865, 1
670885978, 1
677215091, 1
683544204, 1
689873317, 1
696202430, 1
702531543, 1
708860656, 1
715189769, 1
721518882, 1
727847995, 1
734177108, 1
740506221, 1
746835334, 1
753164447, 1
759493560, 1
765822673, 1
772151786, 1
778480899, 1
784810012, 1
791139125, 1
797468238, 1
803797351, 1
810126464, 1
816455577, 1
822784690, 1
829113803, 1
835442916, 1
841772029, 1
848101142, 1
854430255, 1
860759368, 1
867088481, 1
873417594, 1
879746707, 1
886075820, 1
892404933, 1
898734046, 1
905063159, 1
911392272, 1
917721385, 1
924050498, 1
930379611, 1
936708724, 1
943037837, 1
949366950, 1
955696063, 1
962025176, 1
968354289, 1
974683402, 1
981012515, 1
987341628, 1
993670741, 1
999999854, 1
1006328967, 1
1012995633, 1
1019662299, 1
1026328965, 1
1032995631, 1
1039662297, 1
1046328963, 1
1052995629, 1
1059662295, 1
1066328961, 1
1072995627, 1
1079662293, 1
1086328959, 1
1092995625, 1
1099662291, 1
1106328957, 1
1112995623, 1
1119662289, 1
1126328955, 1
1132995621, 1
1139662287, 1
1146328953, 1
1152995619, 1
1159662285, 1
1166328951, 1
1172995617, 1
1179662283, 1
1186328949, 1
1192995615, 1
1199662281, 1
1206328947, 1
1212995613, 1
1219662279, 1
1226328945, 1
1232995611, 1
1239662277, 1
1246328943, 1
1252995609, 1
1259662275, 1
1266328941, 1
1272995607, 1
1279662273, 1
1286328939, 1
